id,fund_id,amount,completed_on
1973,3,2288.1,2019-09-25
1974,3,762.7,2019-09-25
1975,3,2669.45,2019-09-25
1977,3,762.7,2019-09-25
1981,1,9152.4,2019-10-02
1982,1,3050.8,2019-10-02
1983,1,10677.8,2019-10-02
1984,1,3050.8,2019-10-02
1988,3,2288.1,2019-10-02
1989,3,762.7,2019-10-02
1990,3,2669.45,2019-10-02
1991,3,762.7,2019-10-02
1996,1,9152.4,2019-10-09
1997,1,3050.8,2019-10-09
1998,1,10677.8,2019-10-09
2003,3,2288.1,2019-10-09
2004,3,762.7,2019-10-09
2005,3,2669.45,2019-10-09
2011,1,9152.4,2019-10-16
2012,1,3050.8,2019-10-16
2013,1,10677.8,2019-10-16
2014,1,3050.8,2019-10-16
2018,3,2288.1,2019-10-16
2019,3,762.7,2019-10-16
2020,3,2669.45,2019-10-16
2021,3,762.7,2019-10-16
2026,1,9152.4,2019-10-23
2027,1,3050.8,2019-10-23
2028,1,10677.8,2019-10-23
2033,3,2288.1,2019-10-23
2034,3,762.7,2019-10-23
2035,3,2669.45,2019-10-23
2041,1,9152.4,2019-10-30
2042,1,3050.8,2019-10-30
2043,1,10677.8,2019-10-30
2045,1,3050.8,2019-10-30
2048,3,2288.1,2019-10-30
2049,3,762.7,2019-10-30
2050,3,2669.45,2019-10-30
2052,3,762.7,2019-10-30
2056,1,9152.4,2019-11-06
2057,1,3050.8,2019-11-06
2058,1,10677.8,2019-11-06
2060,1,3050.8,2019-11-06
2063,3,2288.1,2019-11-06
2064,3,762.7,2019-11-06
2065,3,2669.45,2019-11-06
2067,3,762.7,2019-11-06
2071,1,9152.4,2019-11-13
2072,1,3050.8,2019-11-13
2073,1,10677.8,2019-11-13
2078,3,2288.1,2019-11-13
2079,3,762.7,2019-11-13
2080,3,2669.45,2019-11-13
2086,1,9152.4,2019-11-20
2087,1,3050.8,2019-11-20
2088,1,10677.8,2019-11-20
2093,3,2288.1,2019-11-20
2094,3,762.7,2019-11-20
2095,3,2669.45,2019-11-20
2101,1,9152.4,2019-11-27
2102,1,3050.8,2019-11-27
2103,1,10677.8,2019-11-27
2108,3,2288.1,2019-11-27
2109,3,762.7,2019-11-27
2110,3,2669.45,2019-11-27
2116,1,9152.4,2019-12-04
2117,1,3050.8,2019-12-04
2118,1,10677.8,2019-12-04
2123,3,2288.1,2019-12-04
2124,3,762.7,2019-12-04
2125,3,2669.45,2019-12-04
2131,1,9152.4,2019-12-11
2132,1,3050.8,2019-12-11
2133,1,10677.8,2019-12-11
2134,1,3050.8,2019-12-11
2138,3,2288.1,2019-12-11
2139,3,762.7,2019-12-11
2140,3,2669.45,2019-12-11
2141,3,762.7,2019-12-11
2146,1,9152.4,2019-12-18
2147,1,3050.8,2019-12-18
2148,1,10677.8,2019-12-18
2153,3,2288.1,2019-12-18
2154,3,762.7,2019-12-18
2155,3,2669.45,2019-12-18
2161,1,9152.4,2019-12-25
2162,1,3050.8,2019-12-25
2163,1,10677.8,2019-12-25
2165,1,3050.8,2019-12-25
2168,3,2288.1,2019-12-25
2169,3,762.7,2019-12-25
2170,3,2669.45,2019-12-25
2172,3,762.7,2019-12-25
2176,1,9152.4,2020-01-01
2177,1,3050.8,2020-01-01
2178,1,10677.8,2020-01-01
2183,3,2288.1,2020-01-01
2184,3,762.7,2020-01-01
2185,3,2669.45,2020-01-01
2191,1,9152.4,2020-01-08
2192,1,3050.8,2020-01-08
2193,1,10677.8,2020-01-08
2198,3,2288.1,2020-01-08
2199,3,762.7,2020-01-08
2200,3,2669.45,2020-01-08
2206,1,9152.4,2020-01-15
2207,1,3050.8,2020-01-15
2208,1,10677.8,2020-01-15
2213,3,2288.1,2020-01-15
2214,3,762.7,2020-01-15
2215,3,2669.45,2020-01-15
2221,1,9152.4,2020-01-22
2222,1,3050.8,2020-01-22
2223,1,10677.8,2020-01-22
2228,3,2288.1,2020-01-22
2229,3,762.7,2020-01-22
2230,3,2669.45,2020-01-22
2236,1,9152.4,2020-01-29
2237,1,3050.8,2020-01-29
2238,1,10677.8,2020-01-29
2240,1,3050.8,2020-01-29
2241,1,4576.2,2020-01-29
2243,3,2288.1,2020-01-29
2244,3,762.7,2020-01-29
2245,3,2669.45,2020-01-29
2247,3,762.7,2020-01-29
2248,3,1144.05,2020-01-29
2251,1,9152.4,2020-02-05
2252,1,3050.8,2020-02-05
2253,1,10677.8,2020-02-05
2256,1,4576.2,2020-02-05
2258,3,2288.1,2020-02-05
2259,3,762.7,2020-02-05
2260,3,2669.45,2020-02-05
2263,3,1144.05,2020-02-05
2267,1,13196.088,2018-01-28
2269,1,7331.16,2018-01-28
2272,1,5864.928,2018-01-28
2274,3,3299.022,2018-01-28
2276,3,1832.79,2018-01-28
2279,3,1466.232,2018-01-28
2282,1,13196.088,2018-02-25
2284,1,7331.16,2018-02-25
2289,3,3299.022,2018-02-25
2291,3,1832.79,2018-02-25
2297,1,13196.088,2018-03-25
2299,1,7331.16,2018-03-25
2304,3,3299.022,2018-03-25
2306,3,1832.79,2018-03-25
2312,1,13196.088,2018-04-22
2314,1,7331.16,2018-04-22
2319,3,3299.022,2018-04-22
2321,3,1832.79,2018-04-22
2327,1,13196.088,2018-05-20
2329,1,7331.16,2018-05-20
2330,1,2932.464,2018-05-20
2332,1,5864.928,2018-05-20
2334,3,3299.022,2018-05-20
2336,3,1832.79,2018-05-20
2337,3,733.116,2018-05-20
2339,3,1466.232,2018-05-20
2342,1,13196.088,2018-06-17
2344,1,7331.16,2018-06-17
2349,3,3299.022,2018-06-17
2351,3,1832.79,2018-06-17
2357,1,13196.088,2018-07-15
2359,1,7331.16,2018-07-15
2362,1,5864.928,2018-07-15
2364,3,3299.022,2018-07-15
2366,3,1832.79,2018-07-15
2369,3,1466.232,2018-07-15
2372,1,13196.088,2018-08-12
2374,1,7331.16,2018-08-12
2377,1,5864.928,2018-08-12
2379,3,3299.022,2018-08-12
2381,3,1832.79,2018-08-12
2384,3,1466.232,2018-08-12
2387,1,13196.088,2018-09-09
2389,1,7331.16,2018-09-09
2394,3,3299.022,2018-09-09
2396,3,1832.79,2018-09-09
2402,1,13196.088,2018-10-07
2404,1,7331.16,2018-10-07
2406,1,1466.232,2018-10-07
2409,3,3299.022,2018-10-07
2411,3,1832.79,2018-10-07
2413,3,366.558,2018-10-07
2417,1,13196.088,2018-11-04
2419,1,7331.16,2018-11-04
2424,3,3299.022,2018-11-04
2426,3,1832.79,2018-11-04
2432,1,13196.088,2018-12-02
2434,1,7331.16,2018-12-02
2439,3,3299.022,2018-12-02
2441,3,1832.79,2018-12-02
2447,1,13196.088,2018-12-30
2449,1,7331.16,2018-12-30
2454,3,3299.022,2018-12-30
2456,3,1832.79,2018-12-30
2462,1,13196.088,2019-01-27
2464,1,7331.16,2019-01-27
2469,3,3299.022,2019-01-27
2471,3,1832.79,2019-01-27
2477,1,13196.088,2019-02-24
2479,1,7331.16,2019-02-24
2481,1,1466.232,2019-02-24
2484,3,3299.022,2019-02-24
2486,3,1832.79,2019-02-24
2488,3,366.558,2019-02-24
2492,1,13196.088,2019-03-24
2494,1,7331.16,2019-03-24
2499,3,3299.022,2019-03-24
2501,3,1832.79,2019-03-24
2507,1,13196.088,2019-04-21
2509,1,7331.16,2019-04-21
2511,1,1466.232,2019-04-21
2514,3,3299.022,2019-04-21
2516,3,1832.79,2019-04-21
2518,3,366.558,2019-04-21
2522,1,13196.088,2019-05-19
2524,1,7331.16,2019-05-19
2529,3,3299.022,2019-05-19
2531,3,1832.79,2019-05-19
2537,1,13196.088,2019-06-16
2539,1,7331.16,2019-06-16
2544,3,3299.022,2019-06-16
2546,3,1832.79,2019-06-16
2552,1,13196.088,2019-07-14
2554,1,7331.16,2019-07-14
2559,3,3299.022,2019-07-14
2561,3,1832.79,2019-07-14
2567,1,13196.088,2019-08-11
2569,1,7331.16,2019-08-11
2574,3,3299.022,2019-08-11
2576,3,1832.79,2019-08-11
2582,1,13196.088,2019-09-08
2584,1,7331.16,2019-09-08
2589,3,3299.022,2019-09-08
2591,3,1832.79,2019-09-08
2597,1,13196.088,2019-10-06
2599,1,7331.16,2019-10-06
2604,3,3299.022,2019-10-06
2606,3,1832.79,2019-10-06
2612,1,13196.088,2019-11-03
2614,1,7331.16,2019-11-03
2619,3,3299.022,2019-11-03
2621,3,1832.79,2019-11-03
2627,1,13196.088,2019-12-01
2629,1,7331.16,2019-12-01
2634,3,3299.022,2019-12-01
2636,3,1832.79,2019-12-01
2642,1,13196.088,2019-12-29
2644,1,7331.16,2019-12-29
2649,3,3299.022,2019-12-29
2651,3,1832.79,2019-12-29
2657,1,13196.088,2020-01-26
2659,1,7331.16,2020-01-26
2664,3,3299.022,2020-01-26
2666,3,1832.79,2020-01-26
2672,1,13196.088,2020-02-23
2674,1,7331.16,2020-02-23
2679,3,3299.022,2020-02-23
2681,3,1832.79,2020-02-23
2688,4,2051.04,2018-11-07
2690,4,1709.2,2018-11-07
2695,5,2051.04,2018-11-07
2697,5,1709.2,2018-11-07
2703,4,2051.04,2018-11-14
2705,4,1709.2,2018-11-14
2710,5,2051.04,2018-11-14
2712,5,1709.2,2018-11-14
2718,4,2051.04,2018-11-21
2720,4,1709.2,2018-11-21
2725,5,2051.04,2018-11-21
2727,5,1709.2,2018-11-21
2733,4,2051.04,2018-11-28
2735,4,1709.2,2018-11-28
2740,5,2051.04,2018-11-28
2742,5,1709.2,2018-11-28
2748,4,2051.04,2018-12-05
2750,4,1709.2,2018-12-05
2755,5,2051.04,2018-12-05
2757,5,1709.2,2018-12-05
2763,4,2051.04,2018-12-12
2765,4,1709.2,2018-12-12
2770,5,2051.04,2018-12-12
2772,5,1709.2,2018-12-12
2778,4,2051.04,2018-12-19
2780,4,1709.2,2018-12-19
2785,5,2051.04,2018-12-19
2787,5,1709.2,2018-12-19
2793,4,2051.04,2018-12-26
2795,4,1709.2,2018-12-26
2800,5,2051.04,2018-12-26
2802,5,1709.2,2018-12-26
2808,4,2051.04,2019-01-02
2810,4,1709.2,2019-01-02
2815,5,2051.04,2019-01-02
2817,5,1709.2,2019-01-02
2823,4,2051.04,2019-01-09
2825,4,1709.2,2019-01-09
2830,5,2051.04,2019-01-09
2832,5,1709.2,2019-01-09
2838,4,2051.04,2019-01-16
2840,4,1709.2,2019-01-16
2845,5,2051.04,2019-01-16
2847,5,1709.2,2019-01-16
2853,4,2051.04,2019-01-23
2855,4,1709.2,2019-01-23
2860,5,2051.04,2019-01-23
2862,5,1709.2,2019-01-23
2868,4,2051.04,2019-01-30
2870,4,1709.2,2019-01-30
2873,4,1709.2,2019-01-30
2875,5,2051.04,2019-01-30
2877,5,1709.2,2019-01-30
2880,5,1709.2,2019-01-30
2883,4,2051.04,2019-02-06
2885,4,1709.2,2019-02-06
2888,4,1709.2,2019-02-06
2890,5,2051.04,2019-02-06
2892,5,1709.2,2019-02-06
2895,5,1709.2,2019-02-06
2898,4,2051.04,2019-02-13
2900,4,1709.2,2019-02-13
2905,5,2051.04,2019-02-13
2907,5,1709.2,2019-02-13
2913,4,2051.04,2019-02-20
2915,4,1709.2,2019-02-20
2920,5,2051.04,2019-02-20
2922,5,1709.2,2019-02-20
2928,4,2051.04,2019-02-27
2930,4,1709.2,2019-02-27
2931,4,683.68,2019-02-27
2932,4,341.84,2019-02-27
2935,5,2051.04,2019-02-27
2937,5,1709.2,2019-02-27
2938,5,683.68,2019-02-27
2939,5,341.84,2019-02-27
2943,4,2051.04,2019-03-06
2945,4,1709.2,2019-03-06
2948,4,1709.2,2019-03-06
2950,5,2051.04,2019-03-06
2952,5,1709.2,2019-03-06
2955,5,1709.2,2019-03-06
2958,4,2051.04,2019-03-13
2960,4,1709.2,2019-03-13
2965,5,2051.04,2019-03-13
2967,5,1709.2,2019-03-13
2973,4,2051.04,2019-03-20
2975,4,1709.2,2019-03-20
2977,4,341.84,2019-03-20
2980,5,2051.04,2019-03-20
2982,5,1709.2,2019-03-20
2984,5,341.84,2019-03-20
2988,4,2051.04,2019-03-27
2990,4,1709.2,2019-03-27
2993,4,1709.2,2019-03-27
2995,5,2051.04,2019-03-27
2997,5,1709.2,2019-03-27
3000,5,1709.2,2019-03-27
3003,4,2051.04,2019-04-03
3005,4,1709.2,2019-04-03
3010,5,2051.04,2019-04-03
3012,5,1709.2,2019-04-03
3018,4,2051.04,2019-04-10
3020,4,1709.2,2019-04-10
3025,5,2051.04,2019-04-10
3027,5,1709.2,2019-04-10
3033,4,2051.04,2019-04-17
3035,4,1709.2,2019-04-17
3037,4,341.84,2019-04-17
3040,5,2051.04,2019-04-17
3042,5,1709.2,2019-04-17
3044,5,341.84,2019-04-17
3048,4,2051.04,2019-04-24
3050,4,1709.2,2019-04-24
3055,5,2051.04,2019-04-24
3057,5,1709.2,2019-04-24
3063,4,2051.04,2019-05-01
3065,4,1709.2,2019-05-01
3070,5,2051.04,2019-05-01
3072,5,1709.2,2019-05-01
3078,4,2051.04,2019-05-08
3080,4,1709.2,2019-05-08
3085,5,2051.04,2019-05-08
3087,5,1709.2,2019-05-08
3093,4,2051.04,2019-05-15
3095,4,1709.2,2019-05-15
3096,4,683.68,2019-05-15
3100,5,2051.04,2019-05-15
3102,5,1709.2,2019-05-15
3103,5,683.68,2019-05-15
3108,4,2051.04,2019-05-22
3110,4,1709.2,2019-05-22
3112,4,341.84,2019-05-22
3113,4,1709.2,2019-05-22
3115,5,2051.04,2019-05-22
3117,5,1709.2,2019-05-22
3119,5,341.84,2019-05-22
3120,5,1709.2,2019-05-22
3123,4,2051.04,2019-05-29
3125,4,1709.2,2019-05-29
3130,5,2051.04,2019-05-29
3132,5,1709.2,2019-05-29
3138,4,2051.04,2019-06-05
3140,4,1709.2,2019-06-05
3145,5,2051.04,2019-06-05
3147,5,1709.2,2019-06-05
3153,4,2051.04,2019-06-12
3155,4,1709.2,2019-06-12
3158,4,1709.2,2019-06-12
3160,5,2051.04,2019-06-12
3162,5,1709.2,2019-06-12
3165,5,1709.2,2019-06-12
3168,4,2051.04,2019-06-19
3170,4,1709.2,2019-06-19
3171,4,683.68,2019-06-19
3175,5,2051.04,2019-06-19
3177,5,1709.2,2019-06-19
3178,5,683.68,2019-06-19
3183,4,2051.04,2019-06-26
3185,4,1709.2,2019-06-26
3188,4,1709.2,2019-06-26
3190,5,2051.04,2019-06-26
3192,5,1709.2,2019-06-26
3195,5,1709.2,2019-06-26
3198,4,2051.04,2019-07-03
3200,4,1709.2,2019-07-03
3201,4,683.68,2019-07-03
3205,5,2051.04,2019-07-03
3207,5,1709.2,2019-07-03
3208,5,683.68,2019-07-03
3213,4,2051.04,2019-07-10
3215,4,1709.2,2019-07-10
3220,5,2051.04,2019-07-10
3222,5,1709.2,2019-07-10
3228,4,2051.04,2019-07-17
3230,4,1709.2,2019-07-17
3231,4,683.68,2019-07-17
3235,5,2051.04,2019-07-17
3237,5,1709.2,2019-07-17
3238,5,683.68,2019-07-17
3243,4,2051.04,2019-07-24
3245,4,1709.2,2019-07-24
3250,5,2051.04,2019-07-24
3252,5,1709.2,2019-07-24
3258,4,2051.04,2019-07-31
3260,4,1709.2,2019-07-31
3263,4,1709.2,2019-07-31
3265,5,2051.04,2019-07-31
3267,5,1709.2,2019-07-31
3270,5,1709.2,2019-07-31
3273,4,2051.04,2019-08-07
3275,4,1709.2,2019-08-07
3278,4,1709.2,2019-08-07
3280,5,2051.04,2019-08-07
3282,5,1709.2,2019-08-07
3285,5,1709.2,2019-08-07
3288,4,2051.04,2019-08-14
3290,4,1709.2,2019-08-14
3295,5,2051.04,2019-08-14
3297,5,1709.2,2019-08-14
3303,4,2051.04,2019-08-21
3305,4,1709.2,2019-08-21
3310,5,2051.04,2019-08-21
3312,5,1709.2,2019-08-21
3318,4,2051.04,2019-08-28
3320,4,1709.2,2019-08-28
3325,5,2051.04,2019-08-28
3327,5,1709.2,2019-08-28
3333,4,2051.04,2019-09-04
3335,4,1709.2,2019-09-04
3340,5,2051.04,2019-09-04
3342,5,1709.2,2019-09-04
3348,4,2051.04,2019-09-11
3350,4,1709.2,2019-09-11
3355,5,2051.04,2019-09-11
3357,5,1709.2,2019-09-11
3363,4,2051.04,2019-09-18
3365,4,1709.2,2019-09-18
3370,5,2051.04,2019-09-18
3372,5,1709.2,2019-09-18
3378,4,2051.04,2019-09-25
3380,4,1709.2,2019-09-25
3385,5,2051.04,2019-09-25
3387,5,1709.2,2019-09-25
3393,4,2051.04,2019-10-02
3395,4,1709.2,2019-10-02
3400,5,2051.04,2019-10-02
3402,5,1709.2,2019-10-02
3408,4,2051.04,2019-10-09
3410,4,1709.2,2019-10-09
3415,5,2051.04,2019-10-09
3417,5,1709.2,2019-10-09
3423,4,2051.04,2019-10-16
3425,4,1709.2,2019-10-16
3427,4,341.84,2019-10-16
3430,5,2051.04,2019-10-16
3432,5,1709.2,2019-10-16
3434,5,341.84,2019-10-16
3438,4,2051.04,2019-10-23
3440,4,1709.2,2019-10-23
3445,5,2051.04,2019-10-23
3447,5,1709.2,2019-10-23
3453,4,2051.04,2019-10-30
3455,4,1709.2,2019-10-30
3460,5,2051.04,2019-10-30
3462,5,1709.2,2019-10-30
3468,4,2051.04,2019-11-06
3470,4,1709.2,2019-11-06
3475,5,2051.04,2019-11-06
3477,5,1709.2,2019-11-06
3483,4,2051.04,2019-11-13
3485,4,1709.2,2019-11-13
3490,5,2051.04,2019-11-13
3492,5,1709.2,2019-11-13
3498,4,2051.04,2019-11-20
3500,4,1709.2,2019-11-20
3505,5,2051.04,2019-11-20
3507,5,1709.2,2019-11-20
3513,4,2051.04,2019-11-27
3515,4,1709.2,2019-11-27
3516,4,683.68,2019-11-27
3520,5,2051.04,2019-11-27
3522,5,1709.2,2019-11-27
3523,5,683.68,2019-11-27
3528,4,2051.04,2019-12-04
3530,4,1709.2,2019-12-04
3531,4,683.68,2019-12-04
3535,5,2051.04,2019-12-04
3537,5,1709.2,2019-12-04
3538,5,683.68,2019-12-04
3543,4,2051.04,2019-12-11
3545,4,1709.2,2019-12-11
3550,5,2051.04,2019-12-11
3552,5,1709.2,2019-12-11
3558,4,2051.04,2019-12-18
3560,4,1709.2,2019-12-18
3565,5,2051.04,2019-12-18
3567,5,1709.2,2019-12-18
3573,4,2051.04,2019-12-25
3575,4,1709.2,2019-12-25
3578,4,1709.2,2019-12-25
3580,5,2051.04,2019-12-25
3582,5,1709.2,2019-12-25
3585,5,1709.2,2019-12-25
3588,4,2051.04,2020-01-01
3590,4,1709.2,2020-01-01
3593,4,1709.2,2020-01-01
3595,5,2051.04,2020-01-01
3597,5,1709.2,2020-01-01
3600,5,1709.2,2020-01-01
3603,4,2051.04,2020-01-08
3605,4,1709.2,2020-01-08
3607,4,341.84,2020-01-08
3610,5,2051.04,2020-01-08
3612,5,1709.2,2020-01-08
3614,5,341.84,2020-01-08
3618,4,2051.04,2020-01-15
3620,4,1709.2,2020-01-15
3621,4,683.68,2020-01-15
3625,5,2051.04,2020-01-15
3627,5,1709.2,2020-01-15
3628,5,683.68,2020-01-15
3633,4,2051.04,2020-01-22
3635,4,1709.2,2020-01-22
3640,5,2051.04,2020-01-22
3642,5,1709.2,2020-01-22
3648,4,2051.04,2020-01-29
3650,4,1709.2,2020-01-29
3655,5,2051.04,2020-01-29
3657,5,1709.2,2020-01-29
3663,4,2051.04,2020-02-05
3665,4,1709.2,2020-02-05
3670,5,2051.04,2020-02-05
3672,5,1709.2,2020-02-05
3679,2,7376.4,2017-01-07
3681,2,12908.7,2017-01-07
3684,2,5532.3,2017-01-07
3687,2,7376.4,2017-01-14
3689,2,12908.7,2017-01-14
3695,2,7376.4,2017-01-21
3697,2,12908.7,2017-01-21
3703,2,7376.4,2017-01-28
3705,2,12908.7,2017-01-28
3711,2,7376.4,2017-02-04
3713,2,12908.7,2017-02-04
3719,2,7376.4,2017-02-11
3721,2,12908.7,2017-02-11
3723,2,1844.1,2017-02-11
3727,2,7376.4,2017-02-18
3729,2,12908.7,2017-02-18
3732,2,5532.3,2017-02-18
3735,2,7376.4,2017-02-25
3737,2,12908.7,2017-02-25
3743,2,7376.4,2017-03-04
3745,2,12908.7,2017-03-04
3746,2,3688.2,2017-03-04
3751,2,7376.4,2017-03-11
3753,2,12908.7,2017-03-11
3756,2,5532.3,2017-03-11
3759,2,7376.4,2017-03-18
3761,2,12908.7,2017-03-18
3764,2,5532.3,2017-03-18
3767,2,7376.4,2017-03-25
3769,2,12908.7,2017-03-25
3772,2,5532.3,2017-03-25
3775,2,7376.4,2017-04-01
3777,2,12908.7,2017-04-01
3783,2,7376.4,2017-04-08
3785,2,12908.7,2017-04-08
3791,2,7376.4,2017-04-15
3793,2,12908.7,2017-04-15
3799,2,7376.4,2017-04-22
3801,2,12908.7,2017-04-22
3807,2,7376.4,2017-04-29
3809,2,12908.7,2017-04-29
3815,2,7376.4,2017-05-06
3817,2,12908.7,2017-05-06
3823,2,7376.4,2017-05-13
3825,2,12908.7,2017-05-13
3831,2,7376.4,2017-05-20
3833,2,12908.7,2017-05-20
3835,2,1844.1,2017-05-20
3839,2,7376.4,2017-05-27
3841,2,12908.7,2017-05-27
3847,2,7376.4,2017-06-03
3849,2,12908.7,2017-06-03
3855,2,7376.4,2017-06-10
3857,2,12908.7,2017-06-10
3859,2,1844.1,2017-06-10
3863,2,7376.4,2017-06-17
3865,2,12908.7,2017-06-17
3871,2,7376.4,2017-06-24
3873,2,12908.7,2017-06-24
3879,2,7376.4,2017-07-01
3881,2,12908.7,2017-07-01
3887,2,7376.4,2017-07-08
3889,2,12908.7,2017-07-08
3895,2,7376.4,2017-07-15
3897,2,12908.7,2017-07-15
3903,2,7376.4,2017-07-22
3905,2,12908.7,2017-07-22
3907,2,1844.1,2017-07-22
3911,2,7376.4,2017-07-29
3913,2,12908.7,2017-07-29
3919,2,7376.4,2017-08-05
3921,2,12908.7,2017-08-05
3927,2,7376.4,2017-08-12
3929,2,12908.7,2017-08-12
3935,2,7376.4,2017-08-19
3937,2,12908.7,2017-08-19
3943,2,7376.4,2017-08-26
3945,2,12908.7,2017-08-26
3951,2,7376.4,2017-09-02
3953,2,12908.7,2017-09-02
3959,2,7376.4,2017-09-09
3961,2,12908.7,2017-09-09
3967,2,7376.4,2017-09-16
3969,2,12908.7,2017-09-16
3970,2,3688.2,2017-09-16
3975,2,7376.4,2017-09-23
3977,2,12908.7,2017-09-23
3983,2,7376.4,2017-09-30
3985,2,12908.7,2017-09-30
3991,2,7376.4,2017-10-07
3993,2,12908.7,2017-10-07
3995,2,1844.1,2017-10-07
3999,2,7376.4,2017-10-14
4001,2,12908.7,2017-10-14
4004,2,5532.3,2017-10-14
4007,2,7376.4,2017-10-21
4009,2,12908.7,2017-10-21
4015,2,7376.4,2017-10-28
4017,2,12908.7,2017-10-28
4018,2,3688.2,2017-10-28
4023,2,7376.4,2017-11-04
4025,2,12908.7,2017-11-04
4026,2,3688.2,2017-11-04
4031,2,7376.4,2017-11-11
4033,2,12908.7,2017-11-11
4039,2,7376.4,2017-11-18
4041,2,12908.7,2017-11-18
4044,2,5532.3,2017-11-18
4047,2,7376.4,2017-11-25
4049,2,12908.7,2017-11-25
4055,2,7376.4,2017-12-02
4057,2,12908.7,2017-12-02
4063,2,7376.4,2017-12-09
4065,2,12908.7,2017-12-09
4071,2,7376.4,2017-12-16
4073,2,12908.7,2017-12-16
4079,2,7376.4,2017-12-23
4081,2,12908.7,2017-12-23
4082,2,3688.2,2017-12-23
4087,2,7376.4,2017-12-30
4089,2,12908.7,2017-12-30
4095,2,7376.4,2018-01-06
4097,2,12908.7,2018-01-06
4103,2,7376.4,2018-01-13
4105,2,12908.7,2018-01-13
4111,2,7376.4,2018-01-20
4113,2,12908.7,2018-01-20
4119,2,7376.4,2018-01-27
4121,2,12908.7,2018-01-27
4127,2,7376.4,2018-02-03
4129,2,12908.7,2018-02-03
4135,2,7376.4,2018-02-10
4137,2,12908.7,2018-02-10
4140,2,5532.3,2018-02-10
4143,2,7376.4,2018-02-17
4145,2,12908.7,2018-02-17
4151,2,7376.4,2018-02-24
4153,2,12908.7,2018-02-24
4159,2,7376.4,2018-03-03
4161,2,12908.7,2018-03-03
4167,2,7376.4,2018-03-10
4169,2,12908.7,2018-03-10
4175,2,7376.4,2018-03-17
4177,2,12908.7,2018-03-17
4183,2,7376.4,2018-03-24
4185,2,12908.7,2018-03-24
4191,2,7376.4,2018-03-31
4193,2,12908.7,2018-03-31
4199,2,7376.4,2018-04-07
4201,2,12908.7,2018-04-07
4207,2,7376.4,2018-04-14
4209,2,12908.7,2018-04-14
4215,2,7376.4,2018-04-21
4217,2,12908.7,2018-04-21
4220,2,5532.3,2018-04-21
4223,2,7376.4,2018-04-28
4225,2,12908.7,2018-04-28
4231,2,7376.4,2018-05-05
4233,2,12908.7,2018-05-05
4239,2,7376.4,2018-05-12
4241,2,12908.7,2018-05-12
4247,2,7376.4,2018-05-19
4249,2,12908.7,2018-05-19
4252,2,5532.3,2018-05-19
4255,2,7376.4,2018-05-26
4257,2,12908.7,2018-05-26
4263,2,7376.4,2018-06-02
4265,2,12908.7,2018-06-02
4271,2,7376.4,2018-06-09
4273,2,12908.7,2018-06-09
4279,2,7376.4,2018-06-16
4281,2,12908.7,2018-06-16
4287,2,7376.4,2018-06-23
4289,2,12908.7,2018-06-23
4290,2,3688.2,2018-06-23
4295,2,7376.4,2018-06-30
4297,2,12908.7,2018-06-30
4298,2,3688.2,2018-06-30
4303,2,7376.4,2018-07-07
4305,2,12908.7,2018-07-07
4307,2,1844.1,2018-07-07
4308,2,5532.3,2018-07-07
4311,2,7376.4,2018-07-14
4313,2,12908.7,2018-07-14
4319,2,7376.4,2018-07-21
4321,2,12908.7,2018-07-21
4327,2,7376.4,2018-07-28
4329,2,12908.7,2018-07-28
4331,2,1844.1,2018-07-28
4335,2,7376.4,2018-08-04
4337,2,12908.7,2018-08-04
4343,2,7376.4,2018-08-11
4345,2,12908.7,2018-08-11
4351,2,7376.4,2018-08-18
4353,2,12908.7,2018-08-18
4359,2,7376.4,2018-08-25
4361,2,12908.7,2018-08-25
4364,2,5532.3,2018-08-25
4367,2,7376.4,2018-09-01
4369,2,12908.7,2018-09-01
4370,2,3688.2,2018-09-01
4371,2,1844.1,2018-09-01
4375,2,7376.4,2018-09-08
4377,2,12908.7,2018-09-08
4383,2,7376.4,2018-09-15
4385,2,12908.7,2018-09-15
4391,2,7376.4,2018-09-22
4393,2,12908.7,2018-09-22
4395,2,1844.1,2018-09-22
4399,2,7376.4,2018-09-29
4401,2,12908.7,2018-09-29
4407,2,7376.4,2018-10-06
4409,2,12908.7,2018-10-06
4415,2,7376.4,2018-10-13
4417,2,12908.7,2018-10-13
4423,2,7376.4,2018-10-20
4425,2,12908.7,2018-10-20
4431,2,7376.4,2018-10-27
4433,2,12908.7,2018-10-27
4439,2,7376.4,2018-11-03
4441,2,12908.7,2018-11-03
4447,2,7376.4,2018-11-10
4449,2,12908.7,2018-11-10
4455,2,7376.4,2018-11-17
4457,2,12908.7,2018-11-17
4463,2,7376.4,2018-11-24
4465,2,12908.7,2018-11-24
4471,2,7376.4,2018-12-01
4473,2,12908.7,2018-12-01
4479,2,7376.4,2018-12-08
4481,2,12908.7,2018-12-08
4487,2,7376.4,2018-12-15
4489,2,12908.7,2018-12-15
4495,2,7376.4,2018-12-22
4497,2,12908.7,2018-12-22
4503,2,7376.4,2018-12-29
4505,2,12908.7,2018-12-29
4511,2,7376.4,2019-01-05
4513,2,12908.7,2019-01-05
4519,2,7376.4,2019-01-12
4521,2,12908.7,2019-01-12
4527,2,7376.4,2019-01-19
4529,2,12908.7,2019-01-19
4535,2,7376.4,2019-01-26
4537,2,12908.7,2019-01-26
4540,2,5532.3,2019-01-26
4543,2,7376.4,2019-02-02
4545,2,12908.7,2019-02-02
