fund_id,Amount,fund price on
3,0.884,2020-01-13
3,0.807,2020-01-14
3,0.949,2020-01-15
3,1.008,2020-01-16
3,0.877,2020-01-17
3,0.999,2020-01-18
3,1.022,2020-01-19
3,0.884,2020-01-20
3,1.074,2020-01-21
3,0.947,2020-01-22
3,1.008,2020-01-23
3,0.865,2020-01-24
3,1.038,2020-01-25
3,0.911,2020-01-26
3,0.898,2020-01-27
3,0.823,2020-01-28
3,0.947,2020-01-29
3,1.007,2020-01-30
3,0.881,2020-01-31
3,0.991,2020-02-01
3,1.042,2020-02-02
3,0.898,2020-02-03
3,1.071,2020-02-04
3,0.947,2020-02-05
3,1.01,2020-02-06
3,0.878,2020-02-07
3,0.99,2020-02-08
3,0.963,2020-02-09
3,0.83,2020-02-11
3,1.014,2020-02-12
3,0.878,2020-02-13
3,1.014,2020-02-14
3,1.045,2020-02-15
3,1.071,2020-02-16
3,0.878,2020-02-19
3,1.12,2020-02-20
3,0.945,2020-02-21
3,0.911,2020-02-23
3,1.078,2020-02-24
3,0.913,2020-02-26
3,1.084,2020-02-27
3,1.035,2020-02-28
4,1,2015-03-06
4,1,2015-03-07
4,1,2015-03-13
4,1.001,2015-03-14
4,1,2015-03-20
4,1.002,2015-03-21
4,0.988,2015-03-27
4,0.988,2015-03-28
4,0.988,2015-04-03
4,0.991,2015-04-04
4,0.982,2015-04-06
4,0.986,2015-04-10
4,0.989,2015-04-11
4,0.989,2015-04-13
4,0.989,2015-04-15
4,0.984,2015-04-17
4,0.98,2015-04-18
4,0.988,2015-04-20
4,0.988,2015-04-22
4,0.998,2015-04-23
4,1.01,2015-04-24
4,1.004,2015-04-25
4,1.026,2015-04-29
4,1.013,2015-04-30
4,1.017,2015-05-01
4,1.018,2015-05-02
4,1.025,2015-05-04
4,1.03,2015-05-06
4,1.031,2015-05-07
4,1.044,2015-05-08
4,1.043,2015-05-09
4,1.044,2015-05-11
4,1.052,2015-05-13
4,1.058,2015-05-14
4,1.032,2015-05-15
4,1.046,2015-05-16
4,1.051,2015-05-18
4,1.028,2015-05-20
4,0.988,2015-05-21
4,1.001,2015-05-22
4,0.984,2015-05-23
4,1.002,2015-05-27
4,1.022,2015-05-28
4,1.021,2015-05-29
4,1.022,2015-05-30
4,1.02,2015-06-01
4,1.04,2015-06-03
4,1.048,2015-06-04
4,1.035,2015-06-05
4,1.046,2015-06-06
4,1.046,2015-06-08
4,0.992,2015-06-10
4,0.981,2015-06-11
4,0.971,2015-06-12
4,1.001,2015-06-13
4,0.991,2015-06-15
4,0.923,2015-06-17
4,1.024,2015-06-18
4,1.028,2015-06-19
4,1.131,2015-06-20
4,1.021,2015-06-24
4,0.956,2015-06-25
4,1.125,2015-06-26
4,0.987,2015-06-27
4,0.989,2015-06-29
4,1.002,2015-07-01
4,1.01,2015-07-02
4,1.021,2015-07-03
4,1.03,2015-07-04
4,1.042,2015-07-06
4,1.048,2015-07-08
4,1.049,2015-07-09
4,1.048,2015-07-10
4,1.045,2015-07-11
4,1.049,2015-07-12
4,1.032,2015-07-13
4,1.044,2015-07-15
4,1.04,2015-07-16
4,0.986,2015-07-17
4,0.999,2015-07-18
4,0.934,2015-07-22
4,1.128,2015-07-23
4,1.01,2015-07-24
4,1.03,2015-07-25
4,1.031,2015-07-27
4,1.051,2015-07-29
4,1.048,2015-07-30
4,1.048,2015-07-31
4,1.048,2015-08-01
4,1.049,2015-08-03
4,1.05,2015-08-05
4,1.046,2015-08-06
4,1.046,2015-08-07
4,1.059,2015-08-08
4,1.049,2015-08-09
4,1.055,2015-08-10
4,1.032,2015-08-12
4,1.032,2015-08-13
4,1.032,2015-08-14
4,1.036,2015-08-15
4,1.032,2015-08-18
4,1.034,2015-08-19
4,1.033,2015-08-20
4,1.046,2015-08-21
4,1.046,2015-08-22
4,0.972,2015-08-24
4,0.98,2015-08-25
4,0.964,2015-08-26
4,0.979,2015-08-27
4,0.972,2015-08-28
4,0.988,2015-08-29
4,1,2015-08-31
4,0.994,2015-09-01
4,0.998,2015-09-02
4,0.969,2015-09-03
4,0.967,2015-09-04
4,1.001,2015-09-05
4,0.986,2015-09-06
4,0.984,2015-09-07
4,0.974,2015-09-08
4,0.978,2015-09-09
4,0.948,2015-09-10
4,0.951,2015-09-11
4,0.923,2015-09-12
4,0.923,2015-09-15
4,0.922,2015-09-16
4,0.961,2015-09-17
4,0.961,2015-09-18
4,0.965,2015-09-19
4,0.975,2015-09-21
4,0.977,2015-09-22
4,0.99,2015-09-23
4,0.995,2015-09-24
4,1.035,2015-09-25
4,1.063,2015-09-26
4,1.146,2015-09-28
4,1.107,2015-09-29
4,1.131,2015-09-30
4,1.104,2015-10-01
4,1.04,2015-10-02
4,0.998,2015-10-03
4,0.985,2015-10-04
4,0.988,2015-10-05
4,0.98,2015-10-06
4,1.001,2015-10-07
4,0.984,2015-10-08
4,0.985,2015-10-09
4,0.923,2015-10-10
4,0.963,2015-10-13
4,0.965,2015-10-14
4,0.958,2015-10-15
4,0.981,2015-10-16
4,0.995,2015-10-17
4,1.009,2015-10-19
4,1.005,2015-10-20
4,1.005,2015-10-21
4,0.999,2015-10-22
4,1.003,2015-10-23
4,1.008,2015-10-24
4,1.048,2015-10-26
4,1.035,2015-10-27
4,1.031,2015-10-28
4,1.018,2015-10-29
4,1.04,2015-10-30
4,1.05,2015-10-31
4,1.035,2015-11-01
4,1.025,2015-11-02
4,1.022,2015-11-03
4,1.071,2015-11-04
4,1.119,2015-11-05
4,1.13,2015-11-06
4,1.142,2015-11-07
4,1.093,2015-11-10
4,1.111,2015-11-11
4,1.124,2015-11-12
4,1.131,2015-11-13
4,1.117,2015-11-14
4,1.102,2015-11-16
4,1.131,2015-11-17
4,1.177,2015-11-18
4,1.186,2015-11-19
4,1.144,2015-11-20
4,1.334,2015-11-21
4,1.103,2015-11-23
4,0.999,2015-11-24
4,1.044,2015-11-25
4,1.036,2015-11-26
4,1.051,2015-11-27
4,1.05,2015-11-28
4,0.984,2015-11-29
4,1,2015-11-30
4,0.982,2015-12-01
4,0.988,2015-12-02
4,1.046,2015-12-03
4,1.049,2015-12-04
4,1.037,2015-12-05
4,1.049,2015-12-08
4,1.055,2015-12-09
4,1.04,2015-12-10
4,1.033,2015-12-11
4,0.992,2015-12-12
4,0.994,2015-12-14
4,0.987,2015-12-15
4,0.983,2015-12-16
4,1,2015-12-17
4,1.005,2015-12-18
4,0.982,2015-12-19
4,1.016,2015-12-21
4,0.984,2015-12-22
4,0.923,2015-12-23
4,0.923,2015-12-24
4,0.923,2015-12-25
4,0.922,2015-12-26
4,0.961,2015-12-27
4,0.956,2015-12-28
4,0.958,2015-12-29
4,0.956,2015-12-30
4,0.977,2015-12-31
4,0.981,2016-01-01
4,0.994,2016-01-02
4,1.002,2016-01-05
4,1.054,2016-01-06
4,1.043,2016-01-07
4,1.071,2016-01-08
4,1.124,2016-01-09
4,1.129,2016-01-11
4,1.029,2016-01-12
4,1.026,2016-01-13
4,1.031,2016-01-14
4,1.049,2016-01-15
4,1.058,2016-01-16
4,1.055,2016-01-18
4,1.042,2016-01-19
4,1.037,2016-01-20
4,1.051,2016-01-21
4,1.057,2016-01-22
4,1.019,2016-01-23
4,0.972,2016-01-24
4,0.977,2016-01-25
4,1,2016-01-26
4,0.992,2016-01-27
4,0.979,2016-01-28
4,1,2016-01-29
4,0.994,2016-01-30
4,0.968,2016-02-02
4,0.971,2016-02-03
4,1.003,2016-02-04
4,0.985,2016-02-05
4,0.985,2016-02-06
4,0.966,2016-02-08
4,0.935,2016-02-09
4,0.923,2016-02-10
4,0.923,2016-02-11
4,0.923,2016-02-12
4,0.954,2016-02-13
4,0.954,2016-02-15
4,0.977,2016-02-16
4,0.955,2016-02-17
4,0.952,2016-02-18
4,0.977,2016-02-19
4,0.978,2016-02-20
4,0.988,2016-02-21
4,0.995,2016-02-22
4,0.993,2016-02-23
4,1.009,2016-02-24
4,1.008,2016-02-25
4,1.003,2016-02-26
4,1.004,2016-02-27
4,1.004,2016-03-01
4,0.989,2016-03-02
4,0.994,2016-03-03
4,1,2016-03-04
4,0.989,2016-03-05
4,0.989,2016-03-07
4,0.996,2016-03-08
4,0.997,2016-03-09
4,0.996,2016-03-10
4,1.014,2016-03-11
4,0.997,2016-03-12
4,1.005,2016-03-14
4,1.018,2016-03-15
4,1.029,2016-03-16
4,1.039,2016-03-17
4,1.038,2016-03-18
4,1.036,2016-03-19
4,1.036,2016-03-20
4,1.036,2016-03-21
4,1.036,2016-03-22
4,1.043,2016-03-23
4,1.048,2016-03-24
4,1.048,2016-03-25
4,1.06,2016-03-26
4,1.06,2016-03-29
4,1.06,2016-03-30
4,1.05,2016-03-31
4,1.051,2016-04-01
4,1.033,2016-04-02
4,1.03,2016-04-04
4,1.054,2016-04-05
4,1.057,2016-04-06
4,1.043,2016-04-07
4,1.048,2016-04-08
4,1.038,2016-04-09
4,1.048,2016-04-11
4,1.051,2016-04-12
4,1.068,2016-04-13
4,1.067,2016-04-14
4,1.071,2016-04-15
4,1.072,2016-04-16
4,1.08,2016-04-17
4,1.083,2016-04-18
4,1.093,2016-04-19
4,1.093,2016-04-20
4,1.081,2016-04-21
4,1.086,2016-04-22
4,1.086,2016-04-23
4,1.097,2016-04-26
4,1.119,2016-04-27
4,1.115,2016-04-28
4,1.115,2016-04-29
4,1.119,2016-04-30
4,1.121,2016-05-02
4,1.116,2016-05-03
4,1.117,2016-05-04
4,1.127,2016-05-05
4,1.149,2016-05-06
4,1.094,2016-05-07
4,1.129,2016-05-09
4,1.129,2016-05-10
4,1.125,2016-05-11
4,1.111,2016-05-12
4,1.111,2016-05-13
4,1.096,2016-05-14
4,1.104,2016-05-15
4,1.13,2016-05-16
4,1.13,2016-05-17
4,1.128,2016-05-18
4,1.124,2016-05-19
4,1.131,2016-05-20
4,1.1,2016-05-21
4,1.104,2016-05-24
4,1.099,2016-05-25
4,1.099,2016-05-26
4,1.09,2016-05-27
4,1.103,2016-05-28
4,1.105,2016-05-30
4,1.109,2016-05-31
4,1.126,2016-06-01
4,1.131,2016-06-02
4,1.131,2016-06-03
4,1.131,2016-06-04
4,1.127,2016-06-06
4,1.127,2016-06-07
4,1.128,2016-06-08
4,1.137,2016-06-09
4,1.139,2016-06-10
4,1.113,2016-06-11
4,1.113,2016-06-12
4,1.113,2016-06-13
4,1.113,2016-06-14
4,1.11,2016-06-15
4,1.132,2016-06-16
4,1.142,2016-06-17
4,1.144,2016-06-18
4,1.158,2016-06-21
4,1.157,2016-06-22
4,1.141,2016-06-23
4,1.145,2016-06-24
4,1.161,2016-06-25
4,1.147,2016-06-27
4,1.193,2016-06-28
4,1.182,2016-06-29
4,1.159,2016-06-30
4,1.174,2016-07-01
4,1.199,2016-07-02
4,1.194,2016-07-04
4,1.199,2016-07-05
4,1.118,2016-07-06
4,1.077,2016-07-07
4,1.077,2016-07-08
4,1.077,2016-07-09
4,0.983,2016-07-10
4,0.907,2016-07-11
4,0.944,2016-07-12
4,0.944,2016-07-13
4,0.964,2016-07-14
4,0.947,2016-07-15
4,0.945,2016-07-16
4,1,2016-07-19
4,1.012,2016-07-20
4,1.031,2016-07-21
4,1.016,2016-07-22
4,1.033,2016-07-23
4,1.056,2016-07-25
4,1.053,2016-07-26
4,1.053,2016-07-27
4,1.083,2016-07-28
4,1.107,2016-07-29
4,1.116,2016-07-30
4,1.132,2016-08-01
4,1.153,2016-08-02
4,1.16,2016-08-03
4,1.167,2016-08-04
4,1.165,2016-08-05
4,1.181,2016-08-06
4,1.17,2016-08-07
4,1.144,2016-08-08
4,1.189,2016-08-09
4,1.189,2016-08-10
4,1.21,2016-08-11
4,1.207,2016-08-12
4,1.206,2016-08-13
4,1.206,2016-08-15
4,1.209,2016-08-16
4,1.203,2016-08-17
4,1.237,2016-08-18
4,1.218,2016-08-19
4,1.218,2016-08-20
4,1.222,2016-08-22
4,1.052,2016-08-23
4,0.942,2016-08-24
4,1.038,2016-08-25
4,1.109,2016-08-26
4,0.985,2016-08-27
4,0.981,2016-08-29
4,0.983,2016-08-30
4,0.967,2016-08-31
4,0.983,2016-09-01
4,1.013,2016-09-02
4,1.107,2016-09-03
4,1.138,2016-09-04
4,1.117,2016-09-05
4,1.186,2016-09-06
4,1.17,2016-09-07
4,1.15,2016-09-08
4,1.075,2016-09-09
4,1.093,2016-09-10
4,1.159,2016-09-12
4,1.189,2016-09-13
4,1.236,2016-09-14
4,1.262,2016-09-15
4,1.279,2016-09-16
4,1.294,2016-09-17
4,1.297,2016-09-19
4,1.298,2016-09-20
4,1.298,2016-09-21
4,1.298,2016-09-22
4,1.296,2016-09-23
4,1.33,2016-09-24
4,1.343,2016-09-26
4,1.317,2016-09-27
4,1.305,2016-09-28
4,1.299,2016-09-29
4,1.297,2016-09-30
4,1.316,2016-10-01
4,1.349,2016-10-02
4,1.38,2016-10-03
4,1.408,2016-10-04
4,1.406,2016-10-05
4,1.406,2016-10-06
4,1.406,2016-10-07
4,1.366,2016-10-08
4,1.366,2016-10-10
4,1.411,2016-10-11
4,1.412,2016-10-12
4,1.441,2016-10-13
4,1.463,2016-10-14
4,1.454,2016-10-15
4,1.462,2016-10-17
4,1.469,2016-10-18
4,1.525,2016-10-19
4,1.497,2016-10-20
4,1.494,2016-10-21
4,1.476,2016-10-22
4,1.519,2016-10-24
4,1.591,2016-10-25
4,1.588,2016-10-26
4,1.59,2016-10-27
4,1.562,2016-10-28
4,1.598,2016-10-29
4,1.601,2016-10-30
4,1.585,2016-10-31
4,1.558,2016-11-01
4,1.046,2016-11-02
4,0.922,2016-11-03
4,0.96,2016-11-04
4,1.006,2016-11-05
4,0.994,2016-11-07
4,0.996,2016-11-08
4,1.009,2016-11-09
4,1.042,2016-11-10
4,1.043,2016-11-11
4,1.031,2016-11-12
4,1.087,2016-11-14
4,1.084,2016-11-15
4,1.086,2016-11-16
4,1.112,2016-11-17
4,1.117,2016-11-18
4,1.124,2016-11-19
4,1.093,2016-11-21
4,1.111,2016-11-22
4,1.119,2016-11-23
4,1.122,2016-11-24
4,1.13,2016-11-25
4,1.129,2016-11-26
4,1.117,2016-11-27
4,1.09,2016-11-28
4,1.09,2016-11-29
4,1.088,2016-11-30
4,1.103,2016-12-01
4,1.102,2016-12-02
4,1.129,2016-12-03
4,1.129,2016-12-05
4,1.13,2016-12-06
4,1.134,2016-12-07
4,1.036,2016-12-08
4,0.994,2016-12-09
4,1.137,2016-12-10
4,0.979,2016-12-12
4,0.97,2016-12-13
4,0.987,2016-12-14
4,0.923,2016-12-15
4,0.943,2016-12-16
4,0.948,2016-12-17
4,0.959,2016-12-19
4,0.996,2016-12-20
4,0.981,2016-12-21
4,0.985,2016-12-22
4,1.005,2016-12-23
4,1.004,2016-12-24
4,1.035,2016-12-25
4,1.033,2016-12-26
4,1.048,2016-12-27
4,1.048,2016-12-28
4,1.061,2016-12-29
4,1.063,2016-12-30
4,1.058,2016-12-31
4,1.051,2017-01-02
4,1.027,2017-01-03
4,1.043,2017-01-04
4,1.04,2017-01-05
4,1.051,2017-01-06
4,1.051,2017-01-07
4,1.093,2017-01-09
4,1.087,2017-01-10
4,1.119,2017-01-11
4,1.119,2017-01-12
4,1.116,2017-01-13
4,1.128,2017-01-14
4,1.127,2017-01-16
4,1.137,2017-01-17
4,1.117,2017-01-18
4,1.094,2017-01-19
4,1.093,2017-01-20
4,1.111,2017-01-21
4,1.128,2017-01-22
4,1.128,2017-01-23
4,1.126,2017-01-24
4,1.104,2017-01-25
4,1.117,2017-01-26
4,1.111,2017-01-27
4,1.101,2017-01-28
4,1.091,2017-01-30
4,1.115,2017-01-31
4,1.12,2017-02-01
4,1.13,2017-02-02
4,1.128,2017-02-03
4,1.128,2017-02-04
4,1.138,2017-02-06
4,1.157,2017-02-07
4,1.161,2017-02-08
4,1.161,2017-02-09
4,1.167,2017-02-10
4,1.176,2017-02-11
4,1.18,2017-02-13
4,1.176,2017-02-14
4,1.182,2017-02-15
4,1.199,2017-02-16
4,1.2,2017-02-17
4,1.203,2017-02-18
4,1.198,2017-02-19
4,1.186,2017-02-20
4,1.123,2017-02-21
4,1.079,2017-02-22
4,1.117,2017-02-23
4,0.99,2017-02-24
4,0.972,2017-02-25
4,0.953,2017-02-27
4,0.939,2017-02-28
4,0.947,2017-03-01
4,1.031,2017-03-02
4,1.033,2017-03-03
4,1.041,2017-03-04
4,1.053,2017-03-06
4,1.071,2017-03-07
4,1.068,2017-03-08
4,1.103,2017-03-09
4,1.127,2017-03-10
4,1.168,2017-03-11
4,1.122,2017-03-13
4,1.197,2017-03-14
4,1.164,2017-03-15
4,1.187,2017-03-16
4,1.205,2017-03-17
4,1.23,2017-03-18
4,1.248,2017-03-19
4,1.219,2017-03-20
4,1.269,2017-03-21
4,1.276,2017-03-22
4,1.287,2017-03-23
4,1.298,2017-03-24
4,1.3,2017-03-25
4,1.297,2017-03-27
4,1.297,2017-03-28
4,1.334,2017-03-29
4,1.341,2017-03-30
4,1.325,2017-03-31
4,1.325,2017-04-01
4,1.295,2017-04-03
4,1.317,2017-04-04
4,1.334,2017-04-05
4,1.348,2017-04-06
4,1.352,2017-04-07
4,1.414,2017-04-08
4,1.374,2017-04-10
4,1.366,2017-04-11
4,1.373,2017-04-12
4,1.38,2017-04-13
4,1.39,2017-04-14
4,1.395,2017-04-15
4,1.473,2017-04-16
4,1.512,2017-04-17
4,1.483,2017-04-18
4,1.514,2017-04-19
4,1.519,2017-04-20
4,1.547,2017-04-21
4,1.568,2017-04-22
4,1.595,2017-04-24
4,1.586,2017-04-25
4,1.555,2017-04-26
4,1.564,2017-04-27
4,0.98,2017-04-28
4,0.971,2017-04-29
4,0.985,2017-05-01
4,1.005,2017-05-02
4,0.996,2017-05-03
4,0.994,2017-05-04
4,0.996,2017-05-05
4,1.006,2017-05-06
4,1.016,2017-05-08
4,1.016,2017-05-09
4,1.016,2017-05-10
4,1.048,2017-05-11
4,1.051,2017-05-12
4,1.031,2017-05-13
4,1.049,2017-05-14
4,1.054,2017-05-15
4,1.041,2017-05-16
4,1.038,2017-05-17
4,1.063,2017-05-18
4,1.064,2017-05-19
4,1.118,2017-05-20
4,1.116,2017-05-22
4,1.115,2017-05-23
4,1.119,2017-05-24
4,1.116,2017-05-25
4,1.121,2017-05-26
4,1.122,2017-05-27
4,1.127,2017-05-29
4,1.137,2017-05-30
4,1.114,2017-05-31
4,1.119,2017-06-01
4,1.095,2017-06-02
4,1.113,2017-06-03
4,1.114,2017-06-05
4,1.128,2017-06-06
4,1.13,2017-06-07
4,1.124,2017-06-08
4,1.126,2017-06-09
4,1.131,2017-06-10
4,1.12,2017-06-11
4,1.125,2017-06-12
4,1.082,2017-06-13
4,1.103,2017-06-14
4,1.102,2017-06-15
4,1.131,2017-06-16
4,1.127,2017-06-17
4,1.131,2017-06-19
4,1.123,2017-06-20
4,1.139,2017-06-21
4,1.043,2017-06-22
4,1.132,2017-06-23
4,1.201,2017-06-24
4,1.046,2017-06-26
4,1.043,2017-06-27
4,1.188,2017-06-28
4,1.206,2017-06-29
4,1.208,2017-06-30
4,1.338,2017-07-01
4,0.923,2017-07-03
4,0.965,2017-07-04
4,1.079,2017-07-05
4,1.129,2017-07-06
4,1.112,2017-07-07
4,1.122,2017-07-08
4,1.101,2017-07-09
4,1.121,2017-07-10
4,1.11,2017-07-11
4,1.112,2017-07-12
4,1.115,2017-07-13
4,1.11,2017-07-14
4,1.11,2017-07-15
4,1.112,2017-07-17
4,1.151,2017-07-18
4,1.151,2017-07-19
4,1.158,2017-07-20
4,1.158,2017-07-21
4,1.153,2017-07-22
4,1.141,2017-07-24
4,1.152,2017-07-25
4,1.168,2017-07-26
4,1.168,2017-07-27
4,1.168,2017-07-28
4,1.175,2017-07-29
4,1.185,2017-07-31
4,1.182,2017-08-01
4,1.167,2017-08-02
4,1.158,2017-08-03
4,1.158,2017-08-04
4,1.162,2017-08-05
4,1.194,2017-08-06
4,1.199,2017-08-07
4,1.198,2017-08-08
4,1.2,2017-08-09
4,1.212,2017-08-10
4,1.199,2017-08-11
4,1.097,2017-08-12
4,1.04,2017-08-14
4,0.985,2017-08-15
4,0.985,2017-08-16
4,0.944,2017-08-17
4,0.96,2017-08-18
4,0.989,2017-08-19
4,0.989,2017-08-21
4,0.989,2017-08-22
4,0.952,2017-08-23
4,0.977,2017-08-24
4,0.96,2017-08-25
4,0.926,2017-08-26
4,0.947,2017-08-28
4,0.994,2017-08-29
4,1.012,2017-08-30
4,1.012,2017-08-31
4,1.015,2017-09-01
4,1.035,2017-09-02
4,1.018,2017-09-03
4,1.031,2017-09-04
4,1.041,2017-09-05
4,1.033,2017-09-06
4,1.033,2017-09-07
4,1.058,2017-09-08
4,1.074,2017-09-09
4,1.056,2017-09-11
4,1.058,2017-09-12
4,1.053,2017-09-13
4,1.084,2017-09-14
4,1.057,2017-09-15
4,1.068,2017-09-16
4,1.082,2017-09-17
4,1.101,2017-09-18
4,1.103,2017-09-19
4,1.103,2017-09-20
4,1.103,2017-09-21
4,1.132,2017-09-22
4,1.132,2017-09-23
4,1.146,2017-09-25
4,1.146,2017-09-26
4,1.177,2017-09-27
4,1.162,2017-09-28
4,1.111,2017-09-29
4,1.111,2017-09-30
4,1.129,2017-10-01
4,1.168,2017-10-02
4,1.168,2017-10-03
4,1.168,2017-10-04
4,1.162,2017-10-05
4,1.164,2017-10-06
4,1.14,2017-10-07
4,1.155,2017-10-09
4,1.157,2017-10-10
4,1.167,2017-10-11
4,1.168,2017-10-12
4,1.159,2017-10-13
4,1.17,2017-10-14
4,1.193,2017-10-15
4,1.189,2017-10-16
4,1.192,2017-10-17
4,1.192,2017-10-18
4,1.179,2017-10-19
4,1.179,2017-10-20
4,1.179,2017-10-21
4,1.159,2017-10-23
4,1.144,2017-10-24
4,1.158,2017-10-25
4,1.165,2017-10-26
4,1.177,2017-10-27
4,1.177,2017-10-28
4,1.183,2017-10-29
4,1.195,2017-10-30
4,1.189,2017-10-31
4,1.191,2017-11-01
4,1.192,2017-11-02
4,1.188,2017-11-03
4,1.188,2017-11-04
4,1.188,2017-11-06
4,1.199,2017-11-07
4,1.208,2017-11-08
4,1.213,2017-11-09
4,1.205,2017-11-10
4,1.205,2017-11-11
4,1.196,2017-11-12
4,1.234,2017-11-13
4,1.196,2017-11-14
4,1.196,2017-11-15
4,1.198,2017-11-16
4,1.193,2017-11-17
4,1.21,2017-11-18
4,1.21,2017-11-20
4,1.21,2017-11-21
4,1.22,2017-11-22
4,1.213,2017-11-23
4,1.206,2017-11-24
4,1.2,2017-11-25
4,1.191,2017-11-26
4,1.183,2017-11-27
4,1.186,2017-11-28
4,1.186,2017-11-29
4,1.19,2017-11-30
4,1.204,2017-12-01
4,1.213,2017-12-02
4,1.208,2017-12-04
4,1.208,2017-12-05
4,1.22,2017-12-06
4,1.216,2017-12-07
4,1.231,2017-12-08
4,1.237,2017-12-09
4,1.247,2017-12-10
4,1.243,2017-12-11
4,1.243,2017-12-12
4,1.202,2017-12-13
4,1.172,2017-12-14
4,1.172,2017-12-15
4,1.172,2017-12-16
4,1.172,2017-12-18
4,1.197,2017-12-19
4,1.236,2017-12-20
4,1.236,2017-12-21
4,1.243,2017-12-22
4,1.249,2017-12-23
4,1.249,2017-12-24
4,1.25,2017-12-25
4,1.261,2017-12-26
4,1.276,2017-12-27
4,1.281,2017-12-28
4,1.281,2017-12-29
4,1.278,2017-12-30
4,1.282,2018-01-01
4,1.309,2018-01-02
4,1.29,2018-01-03
4,1.29,2018-01-04
4,1.289,2018-01-05
4,1.286,2018-01-06
4,1.298,2018-01-07
4,1.314,2018-01-08
4,1.298,2018-01-09
4,1.311,2018-01-10
4,1.297,2018-01-11
4,1.313,2018-01-12
4,1.326,2018-01-13
4,1.321,2018-01-15
4,1.324,2018-01-16
4,1.332,2018-01-17
4,1.331,2018-01-18
4,1.299,2018-01-19
4,1.3,2018-01-20
4,1.3,2018-01-21
4,1.285,2018-01-22
4,1.332,2018-01-23
4,1.342,2018-01-24
4,1.342,2018-01-25
4,1.345,2018-01-26
4,1.342,2018-01-27
4,1.343,2018-01-29
4,1.333,2018-01-30
4,1.325,2018-01-31
4,1.319,2018-02-01
4,1.313,2018-02-02
4,1.297,2018-02-03
4,1.289,2018-02-04
4,1.3,2018-02-05
4,1.334,2018-02-06
4,1.334,2018-02-07
4,1.334,2018-02-08
4,1.342,2018-02-09
4,1.331,2018-02-10
4,1.331,2018-02-12
4,1.331,2018-02-13
4,1.333,2018-02-14
4,1.346,2018-02-15
4,1.336,2018-02-16
4,1.336,2018-02-17
4,1.336,2018-02-18
4,1.352,2018-02-19
4,1.376,2018-02-20
4,1.398,2018-02-21
4,1.414,2018-02-22
4,1.384,2018-02-23
4,1.402,2018-02-24
4,1.395,2018-02-26
4,1.395,2018-02-27
4,1.406,2018-02-28
4,1.41,2018-03-01
4,1.403,2018-03-02
4,1.409,2018-03-03
4,1.409,2018-03-04
4,1.402,2018-03-05
4,1.38,2018-03-06
4,1.368,2018-03-07
4,1.353,2018-03-08
4,1.379,2018-03-09
4,1.366,2018-03-10
4,1.373,2018-03-12
4,1.373,2018-03-13
4,1.388,2018-03-14
4,1.394,2018-03-15
4,1.391,2018-03-16
4,1.391,2018-03-17
4,1.391,2018-03-18
4,1.391,2018-03-19
4,1.393,2018-03-20
4,1.397,2018-03-21
4,1.397,2018-03-22
4,1.397,2018-03-23
4,1.407,2018-03-24
4,1.411,2018-03-26
4,1.411,2018-03-27
4,1.417,2018-03-28
4,1.423,2018-03-29
4,1.426,2018-03-30
4,1.426,2018-03-31
4,1.426,2018-04-01
4,1.427,2018-04-02
4,1.443,2018-04-03
4,1.451,2018-04-04
4,1.447,2018-04-05
4,1.452,2018-04-06
4,1.463,2018-04-07
4,1.463,2018-04-09
4,1.466,2018-04-10
4,1.463,2018-04-11
4,1.463,2018-04-12
4,1.463,2018-04-13
4,1.475,2018-04-14
4,1.475,2018-04-15
4,1.479,2018-04-16
4,1.466,2018-04-17
4,1.476,2018-04-18
4,1.478,2018-04-19
4,1.482,2018-04-20
4,1.488,2018-04-21
4,1.489,2018-04-23
4,1.499,2018-04-24
4,1.496,2018-04-25
4,1.483,2018-04-26
4,1.491,2018-04-27
4,1.491,2018-04-28
4,1.508,2018-04-29
4,1.506,2018-04-30
4,1.506,2018-05-01
4,1.506,2018-05-02
4,1.517,2018-05-03
4,1.521,2018-05-04
4,1.521,2018-05-05
4,1.505,2018-05-07
4,1.499,2018-05-08
4,1.486,2018-05-09
4,1.505,2018-05-10
4,1.505,2018-05-11
4,1.492,2018-05-12
4,1.499,2018-05-13
4,1.472,2018-05-14
4,1.472,2018-05-15
4,1.484,2018-05-16
4,1.484,2018-05-17
4,1.493,2018-05-18
4,1.493,2018-05-19
4,1.499,2018-05-21
4,1.519,2018-05-22
4,1.519,2018-05-23
4,1.521,2018-05-24
4,1.53,2018-05-25
4,1.595,2018-05-26
4,1.588,2018-05-27
4,1.586,2018-05-28
4,1.587,2018-05-29
4,1.591,2018-05-30
4,1.595,2018-05-31
4,1.596,2018-06-01
4,1.589,2018-06-02
4,1.598,2018-06-04
4,1.59,2018-06-05
4,1.571,2018-06-06
4,1.562,2018-06-07
4,1.562,2018-06-08
4,1.549,2018-06-09
4,1.606,2018-06-10
4,1.598,2018-06-11
4,1.59,2018-06-12
4,1.585,2018-06-13
4,1.578,2018-06-14
4,1.58,2018-06-15
4,1.58,2018-06-16
4,1.58,2018-06-18
4,1.601,2018-06-19
4,1.598,2018-06-20
4,1.598,2018-06-21
4,1.566,2018-06-22
4,1.539,2018-06-23
4,1.539,2018-06-24
4,1.543,2018-06-25
4,0.995,2018-06-26
4,1.119,2018-06-27
4,1.104,2018-06-28
4,1.093,2018-06-29
4,1.181,2018-06-30
